VESSEL,CRUISE,YEAR,HAUL,STRATUM,STATIONID,LATITUDE,LONGITUDE,SPECIES_CODE,CPUE_KGHA,CPUE_NOHA,AREA_FISHED
37,199001,1990,31,31,D-09,56.00900,-162.81367,10130,5.0028002622,33.067371211,4.778124
37,199001,1990,32,10,C-09,55.67767,-162.78800,10130,5.3229158753,38.665248489,4.422576
37,199001,1990,33,31,B-07,55.32933,-164.00367,10130,10.042476983,28.07500064,4.060552
37,199001,1990,34,31,C-07,55.67017,-164.00250,10130,11.779113182,58.770848702,2.926621
37,199001,1990,35,31,D-07,56.00033,-164.00133,10130,21.08292875,63.731165243,4.550364
37,199001,1990,36,31,E-07,56.32550,-164.00083,10130,16.248736584,57.068599207,4.36317
37,199001,1990,37,10,I-07,57.66717,-163.98500,10130,3.4028013927,11.00576028,4.452214
37,199001,1990,38,10,J-07,57.99183,-164.00833,10130,3.1767349241,5.2054348526,4.226352
37,199001,1990,39,10,K-07,58.32100,-164.01850,10130,8.6233489473,11.089814142,4.418469
37,199001,1990,40,10,L-07,58.65867,-164.00650,10130,0.4333152304,0.4444258773,4.500188
37,199001,1990,41,10,M-07,58.98783,-164.00017,10130,0,0,3.868756
37,199001,1990,42,10,N-07,59.34933,-163.99683,10130,0,0,4.15311
37,199001,1990,44,10,N-06,59.33567,-164.62833,10130,0,0,4.2370218
37,199001,1990,46,10,M-05,59.01950,-165.30100,10130,0,0,3.9821235
37,199001,1990,47,10,L-05,58.68000,-165.26967,10130,0,0,4.124705
37,199001,1990,48,10,K-05,58.33083,-165.26567,10130,0.388822461,0.7345512487,4.0841262
37,199001,1990,49,10,J-05,58.01500,-165.23300,10130,1.4701690372,3.2850492416,4.5661416
37,199001,1990,50,31,I-05,57.67317,-165.25050,10130,1.7080001201,6.5002629244,4.461358
37,199001,1990,51,31,H-05,57.33183,-165.23600,10130,5.6442059787,27.730414861,4.219194
37,199001,1990,52,31,G-05,57.01217,-165.20017,10130,49.197448303,100.11507609,4.444885
37,199001,1990,53,31,F-05,56.68067,-165.23267,10130,26.278620936,46.991900626,4.532696
37,199001,1990,54,31,E-05,56.34467,-165.20250,10130,24.195220737,51.235317942,4.938
37,199001,1990,55,31,D-05,56.00217,-165.20567,10130,36.621174331,105.86854241,4.496142
37,199001,1990,56,31,C-05,55.68117,-165.16367,10130,79.286205401,283.00496845,4.88684
37,199001,1990,57,50,B-05,55.34167,-165.16400,10130,42.310534209,169.99617929,2.970655
37,199001,1990,58,50,A-05,55.00450,-165.10967,10130,46.019321563,191.14792138,4.35265
37,199001,1990,59,31,Z-05,54.68000,-165.11550,10130,7.5343710742,19.695530823,4.214154
37,199001,1990,60,50,A-03,55.00833,-166.32383,10130,20.024112485,145.3125661,4.892901
37,199001,1990,61,50,B-03,55.34083,-166.34033,10130,29.941631734,185.73437073,4.6356525
37,199001,1990,62,50,C-03,55.66317,-166.39450,10130,39.587881583,334.11619624,3.98963
37,199001,1990,63,50,D-03,55.99133,-166.41067,10130,46.898584074,346.73560105,4.6260032
37,199001,1990,64,31,E-03,56.32550,-166.40000,10130,16.602005173,60.620150388,4.800384
37,199001,1990,65,31,F-03,56.65750,-166.43583,10130,32.747734346,96.348458522,3.072182
37,199001,1990,66,31,G-03,56.99717,-166.43667,10130,27.875299648,60.347423154,4.606659
37,199001,1990,67,31,H-03,57.32150,-166.49417,10130,3.1467035093,5.6182410118,4.093808
37,199001,1990,68,31,I-03,57.64817,-166.51517,10130,8.076925642,25.120210209,4.49837
37,199001,1990,69,31,J-03,57.99000,-166.52917,10130,1.7811141594,3.0386462036,4.278221
37,199001,1990,70,10,K-03,58.34717,-166.57550,10130,1.1154316912,1.6552940086,4.228856
37,199001,1990,71,20,L-03,58.65267,-166.56500,10130,0,0,4.346538
37,199001,1990,72,20,M-03,58.98917,-166.57150,10130,0,0,4.053102
37,199001,1990,73,20,N-03,59.31150,-166.59850,10130,0,0,4.276506
37,199001,1990,74,20,Q-02,60.31633,-167.36033,10130,0,0,2.141928
37,199001,1990,75,20,Q-01,60.32217,-167.94817,10130,0,0,4.0717322
37,199001,1990,76,20,P-01,60.01367,-167.98017,10130,0,0,3.69818
37,199001,1990,77,20,O-01,59.66900,-167.84183,10130,0.1867817352,0.2422590599,4.1278126
37,199001,1990,78,20,N-01,59.34883,-167.91600,10130,0.3721329832,0.4826627539,4.14368
37,199001,1990,79,20,M-01,59.00533,-167.89033,10130,0,0,4.345425
37,199001,1990,80,20,L-01,58.67817,-167.84817,10130,0,0,4.088512
37,199001,1990,81,41,K-01,58.34383,-167.82867,10130,2.8045171701,5.2115362567,4.221404
37,199001,1990,82,41,J-01,58.00783,-167.78867,10130,2.1671001663,4.3433213074,4.604771
37,199001,1990,83,31,I-01,57.67450,-167.75617,10130,0.6060606061,0.6679580522,4.4913
37,199001,1990,84,31,H-01,57.33517,-167.72667,10130,16.324813753,32.270006732,4.462348
37,199001,1990,85,31,G-01,57.01317,-167.69817,10130,6.5524376781,11.240813624,4.181192
37,199001,1990,86,31,F-01,56.68200,-167.65933,10130,2.808594207,11.080552685,3.068439
37,199001,1990,87,50,E-01,56.33317,-167.61300,10130,25.184926884,164.45444319,4.445
37,199001,1990,88,50,D-01,56.01283,-167.60383,10130,19.506001847,91.032972925,5.37168
37,199001,1990,89,50,C-01,55.67200,-167.58067,10130,18.498257286,144.5348148,5.002255
37,199001,1990,90,50,D-18,56.00517,-168.20233,10130,15.805668635,48.069711506,5.179977
37,199001,1990,91,50,E-18,56.31833,-168.25633,10130,4.4923329989,11.841759642,4.64458
37,199001,1990,92,50,E-19,56.34133,-168.85500,10130,11.477759293,29.02676578,4.513076
37,199001,1990,93,32,F-19,56.65767,-168.89550,10130,4.2209529634,11.14848508,4.395216
37,199001,1990,94,32,GF2019,56.81983,-169.26617,10130,11.358914071,44.443902996,4.432554
37,199001,1990,95,32,G-19,56.99700,-168.99050,10130,4.4249929218,11.786606252,3.987577
37,199001,1990,96,42,HG2019,57.15667,-169.29417,10130,117.65116142,193.9185963,4.8061404
37,199001,1990,97,42,H-19,57.34883,-169.00300,10130,3.747313434,6.6090184022,3.026168
37,199001,1990,98,42,IH2019,57.50383,-169.33133,10130,19.796690307,30.551009274,2.7495
37,199001,1990,99,42,I-19,57.66717,-169.03250,10130,8.2506631615,16.236367628,4.249719
37,199001,1990,100,42,JI2019,57.81933,-169.33650,10130,0.5231981067,2.0507520108,3.901008
37,199001,1990,101,42,J-19,57.99700,-169.08517,10130,13.237107182,24.264204396,3.04976
37,199001,1990,102,41,K-19,58.31950,-169.12100,10130,4.8348800694,8.5102399462,4.70022
37,199001,1990,103,41,L-19,58.66633,-169.20233,10130,1.673964605,3.109916903,4.82328
37,199001,1990,104,41,M-19,59.00050,-169.17750,10130,0.1065753718,0.7042425449,4.259896
37,199001,1990,105,20,N-19,59.31833,-169.23167,10130,0.2351919784,0.94265322,4.243342
37,199001,1990,106,20,O-19,59.65817,-169.26033,10130,1.6070260976,3.4510223999,4.346538
37,199001,1990,107,20,P-19,59.98183,-169.32133,10130,0.1677219079,0.4350762852,4.596895
37,199001,1990,108,20,Q-19,60.31500,-169.32867,10130,1.4018508523,4.3528981596,4.59464
37,199001,1990,109,41,Q-21,60.33350,-170.64600,10130,3.8555824996,10.081763099,5.058639
37,199001,1990,110,41,P-21,60.01633,-170.62217,10130,1.8489588906,6.1142820457,4.906545
37,199001,1990,111,41,O-21,59.67217,-170.59317,10130,1.1834288652,3.2109312945,4.982978
37,199001,1990,112,41,N-21,59.34667,-170.54217,10130,1.3956412344,4.6155064445,4.5498799
37,199001,1990,113,41,M-21,59.01567,-170.48367,10130,0.4909106231,1.5458274231,4.5283192
37,199001,1990,114,41,L-21,58.67067,-170.47783,10130,0,0,4.3137148
37,199001,1990,115,41,K-21,58.34500,-170.38000,10130,3.0787169982,7.8316712787,4.59672
37,199001,1990,116,42,J-21,58.00417,-170.33800,10130,2.5336426338,4.6545792416,4.511686
37,199001,1990,117,42,JI2221,57.84150,-170.62167,10130,9.5307882215,17.694253039,4.521242
37,199001,1990,118,42,I-21,57.68017,-170.27267,10130,3.2575319427,6.4208908201,4.205024
37,199001,1990,119,42,IH2221,57.52033,-170.55450,10130,7.844836412,16.819504775,2.73492
37,199001,1990,120,42,H-21,57.38133,-170.21650,10130,0,0,4.687452
37,199001,1990,121,42,HG2221,57.13883,-170.48833,10130,0,0,4.272
37,199001,1990,122,42,G-21,56.94817,-170.15183,10130,2.2799804813,6.6874250092,4.635566
37,199001,1990,123,42,GF2221,56.83500,-170.46767,10130,15.350060195,48.814964332,3.33914
37,199001,1990,124,42,F-21,56.67767,-170.17250,10130,25.898299414,136.86528723,2.893356
37,199001,1990,125,50,E-21,56.35783,-170.06783,10130,35.911814363,263.1782694,3.203152
37,199001,1990,126,61,E-22,56.33567,-170.66950,10130,9.5767123654,83.824714787,4.783792
37,199001,1990,127,61,F-23,56.67967,-171.32867,10130,6.0576723322,22.932953935,4.447748
37,199001,1990,128,61,G-23,56.99117,-171.39500,10130,6.4852889861,44.817550906,3.1684016
37,199001,1990,129,41,H-23,57.32283,-171.46717,10130,15.664701895,55.544918071,2.898555
37,199001,1990,130,41,I-23,57.66433,-171.52717,10130,3.8808559562,15.223819066,3.284327
37,199001,1990,131,41,J-23,57.99283,-171.60117,10130,14.843606582,48.340012751,3.4133214
37,199001,1990,132,41,K-23,58.33133,-171.63933,10130,43.021698651,99.905621073,4.70444
37,199001,1990,133,41,L-23,58.65817,-171.71050,10130,6.043346386,37.263486155,4.80363
37,199001,1990,134,41,M-23,58.99533,-171.77533,10130,7.2665411076,41.284615692,4.456866
37,199001,1990,135,43,N-23,59.31767,-171.84783,10130,0.9653986728,4.6822686954,4.698577
37,199001,1990,136,43,O-23,59.65217,-171.90117,10130,0.9909168489,3.2295986255,5.263812
37,199001,1990,137,43,PO2423,59.83817,-172.23000,10130,1.7353345794,6.7243055589,4.312713
37,199001,1990,138,43,P-23,59.98117,-171.98267,10130,3.2962060104,14.533827483,3.02742
37,199001,1990,139,43,QP2423,60.17383,-172.33150,10130,1.3841010506,6.7454448974,3.113212
37,199001,1990,140,43,Q-23,60.32200,-172.05100,10130,0,0,3.0126484
37,199001,1990,141,41,R-23,60.64650,-172.11100,10130,0.4700142123,3.1085596054,4.825386
37,199001,1990,142,41,R-25,60.65483,-173.44950,10130,1.1951279353,5.9278872516,3.036495
37,199001,1990,147,43,PO2625,59.83667,-173.57083,10130,7.5709705653,50.36910679,5.062627
37,199001,1990,148,43,O-25,59.67850,-173.25000,10130,5.091446253,26.385975728,4.775264
37,199001,1990,149,43,ON2625,59.49400,-173.48817,10130,3.3510814973,30.597968859,4.96765
37,199001,1990,150,43,N-25,59.33600,-173.16950,10130,3.4259528922,11.782377672,3.310028
37,199001,1990,151,61,M-25,59.00767,-173.07150,10130,3.2594445714,8.943503886,3.242577
37,199001,1990,152,61,L-25,58.67183,-172.98600,10130,0.27070118,0.8526021417,2.34576
37,199001,1990,153,61,K-25,58.32900,-172.94483,10130,50.983494583,83.434925081,2.31318
37,199001,1990,154,61,J-25,57.96633,-172.89200,10130,25.202790889,53.776630717,5.09515
37,199001,1990,155,61,I-25,57.66850,-172.77500,10130,23.838556324,100.71578668,2.41273
37,199001,1990,156,61,H-25,57.34983,-172.71217,10130,76.36870416,150.13571871,3.01727
37,199001,1990,157,61,G-25,56.96567,-172.56967,10130,203.15356822,461.48846279,2.61545
37,199001,1990,158,61,F-25,56.68917,-172.55467,10130,10.253409293,22.374830037,1.74303
37,199001,1990,160,61,F-24,56.70517,-171.83300,10130,12.846448225,52.255386354,5.0138372
37,199001,1990,161,61,G-24,56.99117,-172.01617,10130,18.079350439,73.854274029,3.4121248
37,199001,1990,162,61,K-26,58.32183,-173.53933,10130,28.788456902,92.008895946,3.1953432
37,199001,1990,163,61,K-27,58.33933,-174.19333,10130,8.6840525687,12.673512521,3.708522
37,199001,1990,164,61,L-27,58.69367,-174.22900,10130,16.41291814,49.107198818,3.8690865
37,199001,1990,165,61,L-26,58.68833,-173.61350,10130,103.46861304,165.87044387,3.3580425
37,199001,1990,166,61,M-27,59.02183,-174.35650,10130,130.63338398,229.54306198,3.9774672
37,199001,1990,167,62,N-27,59.32233,-174.43633,10130,23.251424627,39.154574429,2.5029004
37,199001,1990,168,62,O-27,59.65150,-174.43950,10130,1.8289538258,21.038579284,2.8519036
37,199001,1990,169,62,P-27,60.01283,-174.60500,10130,1.2724966465,11.534144028,3.207867
37,199001,1990,169,62,P-27,60.01283,-174.60500,10130,0.7777753878,3.1173362237,3.207867
37,199001,1990,170,43,QP2726,60.15533,-174.34417,10130,1.7528346862,16.118970234,4.8390188
37,199001,1990,170,43,QP2726,60.15533,-174.34417,10130,3.0933957107,18.392158344,4.8390188
37,199001,1990,171,62,Q-27,60.35650,-174.70150,10130,1.4495048876,6.0550215774,2.9727392
37,199001,1990,171,62,Q-27,60.35650,-174.70150,10130,1.830971247,9.7553125414,2.9727392
37,199001,1990,172,41,R-27,60.66250,-174.80217,10130,4.2274490421,28.722819657,3.2726592
37,199001,1990,172,41,R-27,60.66250,-174.80217,10130,6.5142743858,52.862210645,3.2726592
37,199001,1990,173,82,S-27,60.99283,-174.86933,10130,0.5623646946,4.9602178131,3.2256648
37,199001,1990,173,82,S-27,60.99283,-174.86933,10130,6.7496163892,47.742096451,3.2256648
37,199001,1990,174,82,T-27,61.31383,-174.87250,10130,32.386471169,252.68244437,4.3137148
37,199001,1990,175,82,T-26,61.34500,-174.27867,10130,5.2087759184,46.816487672,4.5283192
37,199001,1990,176,82,U-26,61.65800,-174.43733,10130,1.8517689669,25.569796595,4.6539283
37,199001,1990,177,82,U-27,61.66833,-174.96000,10130,1.6997201733,18.956806498,4.5366291
37,199001,1990,178,82,V-27,61.96633,-175.00400,10130,0.6725218074,7.837262008,4.7210365
37,199001,1990,179,90,U-29,61.65450,-176.38350,10130,0.3381250853,1.9163260504,4.6964868
37,199001,1990,179,90,U-29,61.65450,-176.38350,10130,9.271824207,66.219711296,4.6964868
37,199001,1990,180,90,T-29,61.33617,-176.30000,10130,4.1119039475,30.904178381,4.8537126
37,199001,1990,180,90,T-29,61.33617,-176.30000,10130,6.7286637449,42.44173831,4.8537126
37,199001,1990,181,90,S-29,61.00767,-176.29333,10130,2.3860611609,38.926041867,4.7526024
37,199001,1990,181,90,S-29,61.00767,-176.29333,10130,5.1060446378,31.140833494,4.7526024
37,199001,1990,182,61,R-29,60.67917,-176.19783,10130,2.0811038659,16.975494497,4.359225
37,199001,1990,182,61,R-29,60.67917,-176.19783,10130,1.6647454536,9.8641386944,4.359225
37,199001,1990,183,61,Q-29,60.33817,-176.02383,10130,17.269948612,113.64608566,4.698798
37,199001,1990,183,61,Q-29,60.33817,-176.02383,10130,0.7240149502,1.9153834662,4.698798
37,199001,1990,184,61,P-29,59.97950,-175.93233,10130,11.71109943,124.04961736,4.6594259
37,199001,1990,184,61,P-29,59.97950,-175.93233,10130,0.116752581,0.8584748606,4.6594259
37,199001,1990,185,61,O-29,59.66550,-175.86117,10130,8.4419157184,93.785169439,4.7982
37,199001,1990,186,61,N-29,59.34517,-175.76283,10130,4.4902272197,82.494281877,3.1517336
37,199001,1990,187,61,M-29,59.00417,-175.73450,10130,37.782547988,131.96747002,3.0613605
37,199001,1990,188,61,L-29,58.74333,-175.60150,10130,16.48419967,128.72191192,4.7466666
37,199001,1990,189,61,L-31,58.69483,-176.87783,10130,10.119868424,41.522282055,4.8407744
37,199001,1990,190,61,M-32,58.97983,-177.51883,10130,23.026778667,66.677144504,4.619274
37,199001,1990,191,61,M-31,59.01483,-177.00700,10130,72.744941118,208.72776518,4.3741186
37,199001,1990,192,61,N-31,59.31917,-177.05550,10130,72.095506002,386.48211033,4.942014
37,199001,1990,193,61,O-31,59.66383,-177.13400,10130,151.56303197,441.27663088,4.7770488
37,199001,1990,194,61,P-32,59.99483,-177.81867,10130,14.342650145,27.965816112,3.1466988
37,199001,1990,195,61,P-31,59.99650,-177.27283,10130,6.0436721614,41.338386877,3.1447768
37,199001,1990,195,61,P-31,59.99650,-177.27283,10130,0.2741053038,0.6359751827,3.1447768
37,199001,1990,196,61,Q-31,60.32633,-177.38450,10130,5.1018941048,39.612118139,4.0896576
37,199001,1990,196,61,Q-31,60.32633,-177.38450,10130,4.8358571632,20.050578317,4.0896576
37,199001,1990,197,61,R-31,60.66267,-177.50783,10130,0.6268025692,3.0708890162,5.8614948
37,199001,1990,197,61,R-31,60.66267,-177.50783,10130,1.3310597836,5.4593582511,5.8614948
37,199001,1990,198,61,R-32,60.66767,-178.09917,10130,7.7851120647,16.138111177,4.5854189
78,199001,1990,1,10,H-16,57.35533,-158.40017,10130,0,0,4.38354
78,199001,1990,2,10,I-16,57.66383,-158.35267,10130,0,0,4.119723
78,199001,1990,3,10,J-16,57.98517,-158.32367,10130,0.1945031241,0.286034006,4.023116
78,199001,1990,5,10,K-14,58.25417,-159.46050,10130,0,0,4.2197958
78,199001,1990,6,10,J-14,58.00517,-159.64983,10130,0.4500012245,0.7830647757,4.4086314
78,199001,1990,7,10,I-14,57.68167,-159.63100,10130,3.1549957046,9.0164815598,4.4669508
78,199001,1990,8,10,H-14,57.33467,-159.66917,10130,6.0153344391,25.675663969,4.6163185
78,199001,1990,9,10,G-14,56.95333,-159.72450,10130,4.0183805512,22.270721695,4.65038
78,199001,1990,10,10,F-14,56.69600,-159.81417,10130,2.4431404695,8.734860456,3.95226
78,199001,1990,11,31,F-13,56.66867,-160.36833,10130,5.6662770651,15.436858595,4.845456
78,199001,1990,12,10,E-12,56.35367,-161.00233,10130,8.4205613019,108.02430558,4.314334
78,199001,1990,13,10,E-11,56.34367,-161.51600,10130,12.79957462,64.291083479,4.277868
78,199001,1990,14,31,F-12,56.67517,-160.99933,10130,3.9258970406,17.258921564,4.533937
78,199001,1990,15,31,G-12,57.01333,-160.94833,10130,10.79730587,36.173997596,4.54904
78,199001,1990,16,31,H-12,57.39167,-160.93200,10130,6.7894460917,18.005112966,5.30472
78,199001,1990,17,31,I-12,57.70733,-160.87183,10130,5.0989764079,15.348595623,5.323165
78,199001,1990,18,10,J-12,58.04033,-160.85600,10130,3.9056092596,6.0505178305,4.94494
78,199001,1990,19,10,K-12,58.27517,-160.85183,10130,2.2962414094,4.9310839142,3.500492
78,199001,1990,20,10,K-10,58.25283,-162.05383,10130,3.875505202,6.0831274575,4.16175
78,199001,1990,21,10,J-10,58.00683,-162.10467,10130,3.4908783688,6.3445438547,4.171648
78,199001,1990,22,10,I-10,57.66933,-162.14250,10130,7.0512526974,13.375197486,4.559906
78,199001,1990,23,10,H-10,57.33567,-162.15850,10130,13.788976723,29.568578579,4.70907
78,199001,1990,24,31,G-10,56.99483,-162.16317,10130,24.350893292,76.000482012,4.754376
78,199001,1990,25,31,F-10,56.69017,-162.22533,10130,13.125125654,44.939095644,3.55935
78,199001,1990,27,31,E-10,56.34200,-162.22683,10130,11.800699422,58.03829503,4.5603
78,199001,1990,28,31,D-10,56.00500,-162.27367,10130,3.5518574745,36.319668134,4.467427
78,199001,1990,29,31,B-08,55.40783,-163.48083,10130,62.375992619,395.32659249,4.677783
78,199001,1990,30,31,C-08,55.67517,-163.40083,10130,8.6842091933,43.384658833,4.1112675
78,199001,1990,31,31,D-08,56.01267,-163.40450,10130,10.333933606,33.046956805,4.5964515
78,199001,1990,32,31,E-08,56.33433,-163.40483,10130,23.961058017,63.9586921,4.8578535
78,199001,1990,33,31,F-08,56.67567,-163.40117,10130,21.054385398,64.53819948,4.546776
78,199001,1990,35,31,F-07,56.72683,-163.81717,10130,6.6871830459,17.464153254,5.073684
78,199001,1990,36,31,G-08,56.99533,-163.55433,10130,35.954016265,94.19545376,4.74004
78,199001,1990,37,31,G-07,57.06367,-163.98867,10130,23.251140073,50.497357548,4.37535
78,199001,1990,38,31,H-07,57.36550,-163.93300,10130,7.0443138597,24.021889919,5.461072
78,199001,1990,39,10,H-08,57.40883,-163.41633,10130,4.691237416,13.868273752,4.895644
78,199001,1990,40,10,I-08,57.67667,-163.36083,10130,5.143243692,8.6187577578,4.272534
78,199001,1990,41,10,J-08,57.96583,-163.37050,10130,3.7409935865,6.2905167114,4.939212
78,199001,1990,42,10,K-08,58.33433,-163.37217,10130,2.5319528455,3.5848846922,4.494
78,199001,1990,43,10,L-08,58.68533,-163.36717,10130,0,0,4.508694
78,199001,1990,44,10,M-08,58.92417,-163.31967,10130,0,0,3.616695
78,199001,1990,46,10,M-06,58.96933,-164.57367,10130,0,0,4.240467
78,199001,1990,47,10,L-06,58.68083,-164.64517,10130,0,0,4.174496
78,199001,1990,48,10,K-06,58.31350,-164.63117,10130,0.9502106139,1.2931554354,4.44938
78,199001,1990,49,10,J-06,58.00733,-164.62333,10130,2.5696089268,3.076147957,4.489048
78,199001,1990,50,10,I-06,57.66400,-164.63217,10130,1.4547002974,5.8315245159,4.34131
78,199001,1990,51,31,H-06,57.28767,-164.61867,10130,2.3772801806,4.9208863187,4.6769948
78,199001,1990,52,31,G-06,56.97017,-164.59683,10130,28.08147416,57.829691205,4.795638
78,199001,1990,53,31,F-06,56.63900,-164.59683,10130,13.537859003,22.478180767,4.60746
78,199001,1990,54,31,E-06,56.32800,-164.59367,10130,43.166112861,88.608190384,4.545424
78,199001,1990,55,31,D-06,55.98233,-164.59800,10130,101.80199568,270.42780873,4.578689
78,199001,1990,56,31,C-06,55.66367,-164.58733,10130,68.320351052,243.8966563,4.675715
78,199001,1990,57,31,B-06,55.33650,-164.63250,10130,11.117493317,40.577346448,4.9345304
78,199001,1990,58,50,AZ0504,54.78600,-165.53667,10130,23.054730792,49.617021988,4.754484
78,199001,1990,59,50,A-04,55.02950,-165.72067,10130,10.311821641,63.626663468,5.082149
